609814	COMPLEMENT FACTOR H DEFICIENCY; CFHD	C0398777	Factor H deficiency
610984	COMPLEMENT FACTOR I DEFICIENCY; CFID	C3463916	Afibrinogenemia
610381	CONE-ROD DYSTROPHY 11; CORD11	C1835865	Cone-rod dystrophy 11
608194	CONE-ROD DYSTROPHY 13; CORD13	C2750720	Cone-rod dystrophy 13
605549	CONE-ROD DYSTROPHY 8; CORD8	C1854180	Cone-rod dystrophy 8
300085	CONE-ROD DYSTROPHY, X-LINKED, 2; CORDX2	C1848139	Cone-rod dystrophy X-linked 2
212067	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE I/IIx	C0349655	Carbohydrate-deficient glycoprotein syndrome type III
608799	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ie; CDG1E	C1837396	Congenital disorder of glycosylation type 1E
607143	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ig; CDG1G	C2931001	ALG12-congenital disorder of glycosylation
607906	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ii; CDG1I	C1842836	Congenital disorder of glycosylation type 1I
612015	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE In; CDG1N	C2677590	Congenital disorder of glycosylation type 1N
308050	CONGENITAL HEMIDYSPLASIA WITH ICHTHYOSIFORM ERYTHRODERMA AND LIMB DEFECTS	C0265267	Child syndrome
601764	SEIZURES, BENIGN FAMILIAL INFANTILE, 1; BFIS1	C4551769	Seizures, benign familial infantile, 1
605751	SEIZURES, BENIGN FAMILIAL INFANTILE, 2; BFIS2	C1853995	Seizures, benign familial infantile, 2
607745	SEIZURES, BENIGN FAMILIAL INFANTILE, 3; BFIS3	C1843140	Benign familial neonatal-infantile seizures
121350	CORACOCLAVICULAR JOINT, ANOMALOUS	C1852561	Coracoclavicular joint, anomalous
217300	CORNEA PLANA 2, AUTOSOMAL RECESSIVE; CNA2	C1857574	Cornea plana 2
217520	CORNEAL DEGENERATION, BAND-SHAPED SPHEROID	C1857571	Corneal degeneration, band-shaped spheroid
121450	CORNEAL DEGENERATION, RIBBONLIKE, WITH DEAFNESS	C1852556	Corneal degeneration, ribbonlike, with deafness
602082	CORNEAL DYSTROPHY, THIEL-BEHNKE TYPE; CDTB	C1562894	Thiel-Behnke corneal dystrophy
121800	SCHNYDER CORNEAL DYSTROPHY; SCCD	C0271287	Schnyder crystalline corneal dystrophy
610158	CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, 2; FECD2	C1857800	Corneal dystrophy, Fuchs endothelial, 2
122470	CORNELIA DE LANGE SYNDROME 1; CDLS1	C4551851	Cornelia de Lange syndrome 1
610947	CORONARY ARTERY DISEASE, AUTOSOMAL DOMINANT 2; ADCAD2	C1970440	Coronary artery disease, autosomal dominant 2
608320	CORONARY ARTERY DISEASE, AUTOSOMAL DOMINANT, 1; ADCAD1	C1842247	Coronary artery disease, autosomal dominant, 1
122460	HUMAN CORONAVIRUS SENSITIVITY; HCVS	C1852539	Susceptibility to coronavirus 229e
611489	CORTICOSTEROID-BINDING GLOBULIN DEFICIENCY	C1852529	Corticosteroid-binding globulin deficiency
604931	CORTISONE REDUCTASE DEFICIENCY 1; CORTRD1	C3551716	Cortisone reductase deficiency 1
122750	COXA VARA	C0239138	Coxa vara
122780	COXOAURICULAR SYNDROME	C1852513	Coxoauricular syndrome
253260	BIOTINIDASE DEFICIENCY	C0220754	Biotinidase deficiency
605808	BIRDSHOT CHORIORETINOPATHY	C1853959	Birdshot chorioretinopathy
612292	BIRK-BAREL SYNDROME	C2676770	Birk Barel mental retardation dysmorphism syndrome
135150	BIRT-HOGG-DUBE SYNDROME; BHD	C0346010	Multiple fibrofolliculomas
109820	BLADDER DIVERTICULUM	C0156273	Diverticulum of bladder
119580	BLEPHAROCHEILODONTIC SYNDROME 1; BCDS1	C4551988	Ectropion inferior cleft lip and or palate
604314	BLEPHAROPHIMOSIS WITH FACIAL AND GENITAL ANOMALIES AND MENTAL RETARDATION	C1858538	Blepharophimosis with facial and genital anomalies and mental retardation
110450	BLOOD GROUP, COLTON SYSTEM; CO	C1292295	Colton Blood group system
601551	BLOOD GROUP--FROESE	C1832168	BLOOD GROUP--FROESE
111150	BLOOD GROUP--LUTHERAN INHIBITOR; INLU	C1292231	BLOOD GROUP--LUTHERAN INHIBITOR
111200	BLOOD GROUP--LUTHERAN SYSTEM; LU	C0024171	BLOOD GROUP--LUTHERAN SYSTEM
-1	none found	C1862200	BLOOD GROUP--RHESUS SYSTEM E POLYPEPTIDE
112000	BLOOD GROUP--Ul SYSTEM; UL	C1862192	BLOOD GROUP--Ul SYSTEM
112050	BLOOD GROUP--WRIGHT ANTIGEN; WR	C1862190	BLOOD GROUP--WRIGHT ANTIGEN
112100	YT BLOOD GROUP ANTIGEN	C1862189	Antigen in Cartwright blood group system
210900	BLOOM SYNDROME; BLM	C0005859	Bloom syndrome
112200	BLUE RUBBER BLEB NEVUS	C0346072	Blue rubber bleb nevus
612362	BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 12; BMIQ12	C2676498	Body mass index quantitative trait locus 12
612460	BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 14; BMIQ14	C2675914	Body mass index quantitative trait locus 14
606643	BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 2; BMIQ2	C1847733	Body mass index quantitative trait locus 2
601884	BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 1; BMND1	C1866079	Bone mineral density quantitative trait locus 1
612114	BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 11; BMND11	C2677497	Bone mineral density quantitative trait locus 11
112300	BOOK SYNDROME	C0457014	Hyperhidrosis, premature cavities and premolar aplasia
211180	BOWEN-CONRADI SYNDROME; BWCNS	C1859405	Bowen-Conradi syndrome
112350	WEISMANN-NETTER SYNDROME; WNS	C1862172	Bowing of legs, anterior with dwarfism
112450	BRACHYDACTYLY, PREAXIAL, WITH HALLUX VARUS AND THUMB ABDUCTION	C1862162	Brachydactyly preaxial with hallux varus and thumb abduction
112800	BRACHYDACTYLY, TYPE A4; BDA4	C1862139	Type A4 brachydactyly
113000	BRACHYDACTYLY, TYPE B1; BDB1	C1862112	Type B brachydactyly
611377	BRACHYDACTYLY, TYPE B2; BDB2	C1969652	Brachydactyly type B2
113200	BRACHYDACTYLY, TYPE D; BDD	C0220664	Type D brachydactyly
113450	BRACHYDACTYLY-DISTAL SYMPHALANGISM SYNDROME	C1862092	Sillence syndrome
113310	BRACHYDACTYLY-ECTRODACTYLY WITH FIBULAR APLASIA OR HYPOPLASIA	C1862100	Fibular aplasia ectrodactyly
600430	CHROMOSOME 2q37 DELETION SYNDROME	C1838126	Brachydactyly-Mental Retardation syndrome
609945	BRACHYPHALANGY, POLYDACTYLY, AND TIBIAL APLASIA/HYPOPLASIA	C1864965	Brachyphalangy, polydactyly, and tibial aplasia/hypoplasia
610896	BRANCHIOOTORENAL SYNDROME 2; BOR2	C1970479	Branchiootorenal syndrome 2
607578	BREATH-HOLDING SPELLS	C0476287	Breath-holding spells
603828	BRITTLE BONE DISORDER	C1859069	Brittle bone disorder
229200	BRITTLE CORNEA SYNDROME 1; BCS1	C0268344	Corneal fragility keratoglobus, blue sclerae AND joint hypermobility
602071	BROAD TERMINAL PHALANGES, FAMILIAL	C1865923	Broad terminal phalanges, familial
211400	BRONCHIECTASIS WITH OR WITHOUT ELEVATED SWEAT CHLORIDE 1; BESC1	C2749757	Bronchiectasis with or without elevated sweat chloride 1
300612	BROOKS-WISNIEWSKI-BROWN SYNDROME	C0796272	Brooks Wisniewski Brown syndrome
211530	BROWN-VIALETTO-VAN LAERE SYNDROME 1; BVVLS1	CN029849	Brown-Vialetto-Van Laere syndrome 1
259450	BRUCK SYNDROME 1; BRKS1	C1850168	Bruck syndrome 1
611876	BRUGADA SYNDROME 4; BRGDA4	C2678477	Brugada syndrome 4
300615	BRUNNER SYNDROME; BRNRS	C0796275	Monoamine oxidase A deficiency
211500	FAZIO-LONDE DISEASE	C0015708	Progressive bulbar palsy of childhood
610269	BULIMIA NERVOSA, SUSCEPTIBILITY TO, 2; BULN2	C1853220	Bulimia nervosa 2
113960	BUTYRYLESTERASE 1	C1861981	Butyrylesterase 1
605039	BOHRING-OPITZ SYNDROME; BOPS	C0796232	C-like syndrome
114200	CAMPTODACTYLY 1; CAMPD1	C2751430	Camptodactyly 1
211910	CAMPTODACTYLY SYNDROME, GUADALAJARA, TYPE I; GCS1	C1859359	Camptodactyly syndrome Guadalajara type 1
131300	CAMURATI-ENGELMANN DISEASE; CAEND	C0011989	Diaphyseal dysplasia
114450	CANCER, FAMILIAL, WITH IN VITRO RADIORESISTANCE	C1861915	Cancer, familial, with in vitro radioresistance
114600	CANINE TEETH, ABSENCE OF UPPER PERMANENT	C1861899	Canine teeth, absence of upper permanent
114650	CAR FACTOR DEFICIENCY	C1861898	Car factor deficiency
237300	CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO	C4082171	Congenital hyperammonemia, type I
115000	CARDIAC ARRHYTHMIA	C0003811	Cardiac arrhythmia
601230	DERMATITIS HERPETIFORMIS, FAMILIAL	C1832586	Dermatitis herpetiformis, familial
605803	DERMATITIS, ATOPIC, 2; ATOD2	C1853965	Dermatitis, atopic, 2
125580	DERMATOGLYPHICS--FINGER RIDGE COUNT	C1852157	Dermatoglyphics--finger ridge count
221790	DERMATOLEUKODYSTROPHY	C1857314	Dermatoleukodystrophy
221810	DERMATOOSTEOLYSIS, KIRGHIZIAN TYPE	C1857301	Dermatoosteolysis Kirghizian type
304730	DERMOIDS OF CORNEA; CND	C1844671	Dermoids of cornea
222100	DIABETES MELLITUS, INSULIN-DEPENDENT; IDDM	C0011854	Diabetes mellitus type 1
601208	DIABETES MELLITUS, INSULIN-DEPENDENT, 11; IDDM11	C1832605	Diabetes mellitus, insulin-dependent, 11
603266	DIABETES MELLITUS, INSULIN-DEPENDENT, 17; IDDM17	C1864068	Diabetes mellitus, insulin-dependent, 17
612521	DIABETES MELLITUS, INSULIN-DEPENDENT, 21; IDDM21	C2675865	Diabetes mellitus, insulin-dependent, 21
601941	DIABETES MELLITUS, INSULIN-DEPENDENT, 6; IDDM6	C1866041	Diabetes mellitus, insulin-dependent, 6
601283	DIABETES MELLITUS, NONINSULIN-DEPENDENT, 1; NIDDM1	C1832544	Diabetes mellitus, noninsulin-dependent, 1
606176	DIABETES MELLITUS, PERMANENT NEONATAL; PNDM	C1833104	Permanent neonatal diabetes mellitus
610374	DIABETES MELLITUS, TRANSIENT NEONATAL, 2	C1835887	Transient neonatal diabetes mellitus 2
610582	DIABETES MELLITUS, TRANSIENT NEONATAL, 3	C1864623	Transient neonatal diabetes mellitus 3
606164	DIAMOND-BLACKFAN ANEMIA 15 WITH MANDIBULOFACIAL DYSOSTOSIS; DBA15	C4225411	Diamond-Blackfan anemia 15 with mandibulofacial dysostosis
605233	DIANZANI AUTOIMMUNE LYMPHOPROLIFERATIVE DISEASE	C2931071	Dianzani autoimmune lymphoproliferative disease
608022	DIAPHANOSPONDYLODYSOSTOSIS	C1842691	Diaphanospondylodysostosis
222400	DIAPHRAGMATIC HERNIA 2; DIH2	C1857284	Diaphragmatic hernia 2
610187	DIAPHRAGMATIC HERNIA 3; DIH3	C1857781	Diaphragmatic hernia 3
112250	DIAPHYSEAL MEDULLARY STENOSIS WITH MALIGNANT FIBROUS HISTIOCYTOMA; DMSMFH	C1862177	Diaphyseal medullary stenosis with malignant fibrous histiocytoma
222500	DIASTEMATOMYELIA	C0011999	Diastematomyelia
119900	DIGITAL CLUBBING, ISOLATED CONGENITAL	C0345408	Digital clubbing, isolated congenital
222748	DIHYDROPYRIMIDINASE DEFICIENCY; DPYSD	C0342803	Dihydropyrimidinase deficiency
274270	DIHYDROPYRIMIDINE DEHYDROGENASE DEFICIENCY	C2720286	Dihydropyrimidine dehydrogenase deficiency
126070	DILUTION, PIGMENTARY	C1876214	Dilution, pigmentary
603133	DISLOCATED ELBOWS, BOWED TIBIAS, SCOLIOSIS, DEAFNESS, CATARACT, MICROCEPHALY, AND MENTAL RETARDATION	C1864183	Dislocated elbows, bowed tibias, scoliosis, deafness, cataract, microcephaly, and mental retardation
601450	DISLOCATION OF HIP, CONGENITAL, WITH HYPEREXTENSIBILITY OF FINGERS AND FACIAL DYSMORPHISM	C1832353	Dislocation of hip, congenital, with hyperextensibility of fingers and facial dysmorphism
223300	DISSEMINATED SCLEROSIS WITH NARCOLEPSY	C1857229	Disseminated sclerosis with narcolepsy
126250	DISTAL OSTEOSCLEROSIS	C1852063	Distal osteosclerosis
126320	DISTICHIASIS WITH CONGENITAL ANOMALIES OF THE HEART AND PERIPHERAL VASCULATURE	C1852062	Distichiasis with congenital anomalies of the heart and peripheral vasculature
223340	DK PHOCOMELIA SYNDROME	C1857226	DK phocomelia syndrome
615537	RETICULATE ACROPIGMENTATION OF KITAMURA; RAK	C0406811	Reticulate acropigmentation of Kitamura
190685	DOWN SYNDROME	C0013080	Complete trisomy 21 syndrome
126600	DOYNE HONEYCOMB RETINAL DYSTROPHY; DHRD	C1832174	Doyne honeycomb retinal dystrophy
607323	DUANE-RADIAL RAY SYNDROME; DRRS	C1623209	Duane-radial ray syndrome
237500	DUBIN-JOHNSON SYNDROME; DJS	C0022350	Dubin-Johnson syndrome
223400	DUODENAL ATRESIA	C0266174	Duodenal atresia
126900	DUPUYTREN CONTRACTURE	C0013312	Dupuytren's disease of palm, with contracture
223500	DWARFISM, LOW-BIRTH-WEIGHT TYPE, WITH UNRESPONSIVENESS TO GROWTH HORMONE	C1857197	Dwarfism, low-birth-weight type with unresponsiveness to growth hormone
223550	DWARFISM, PROPORTIONATE, WITH HIP DISLOCATION	C1857196	Dwarfism, proportionate with hip dislocation
304950	DYGGVE-MELCHIOR-CLAUSEN SYNDROME, X-LINKED	C1844654	Dyggve-Melchior-Clausen syndrome, X-linked
127400	DYSCHROMATOSIS SYMMETRICA HEREDITARIA; DSH	C0406775	Symmetrical dyschromatosis of extremities
300367	THROMBOCYTOPENIA, X-LINKED, WITH OR WITHOUT DYSERYTHROPOIETIC ANEMIA; XLTDA	C3550789	GATA-1-related thrombocytopenia with dyserythropoiesis
606896	DYSLEXIA, SUSCEPTIBILITY TO, 5; DYX5	C1847184	Dyslexia 5
224400	DYSSEGMENTAL DYSPLASIA, ROLLAND-DESBUQUOIS TYPE; DDRD	C0432209	Rolland-Debuqois syndrome
224410	DYSSEGMENTAL DYSPLASIA, SILVERMAN-HANDMAKER TYPE; DDSH	C0432208	Lethal Kniest-like syndrome
145680	HYPERTHYROXINEMIA, DYSTRANSTHYRETINEMIC; DTTRH	C2750824	Dystransthyretinemic euthyroidal hyperthyroxinemia
160900	MYOTONIC DYSTROPHY 1; DM1	C3250443	Steinert myotonic dystrophy syndrome
117800	APOCRINE GLAND SECRETION, VARIATION IN	C1861696	Apocrine gland secretion, variation in
129100	EARS, ABILITY TO MOVE	C1851889	Ears, ability to move
603669	ECCRINE SYRINGOFIBROADENOMATOSIS WITH EYELID ABNORMALITIES	C1863618	Eccrine syringofibroadenomatosis with eyelid abnormalities
602032	ECTODERMAL DYSPLASIA 4, HAIR/NAIL TYPE; ECTD4	C1865951	Ectodermal dysplasia, 'pure' hair-nail type
225040	ECTODERMAL DYSPLASIA, HYPOHIDROTIC, WITH HYPOTHYROIDISM AND AGENESIS OF THE CORPUS CALLOSUM	C1857053	Ectodermal dysplasia, hypohidrotic, with hypothyroidism and agenesis of the corpus callosum
129600	ECTOPIA LENTIS 1, ISOLATED, AUTOSOMAL DOMINANT; ECTOL1	C3541518	Ectopia lentis, isolated, autosomal dominant
601552	FACIAL DYSMORPHISM, LENS DISLOCATION, ANTERIOR SEGMENT ABNORMALITIES, AND SPONTANEOUS FILTERING BLEBS; FDLAB	C1832167	Facial dysmorphism, lens dislocation, anterior segment abnormalities, and spontaneous filtering blebs
129900	ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 1; EEC1	C1851841	Ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome 1
225290	ECTRODACTYLY-POLYDACTYLY	C1857040	Ectrodactyly-polydactyly
129840	EDEMA, FAMILIAL IDIOPATHIC, PREPUBERTAL	C1851847	Edema, familial idiopathic, prepubertal
225280	ECTODERMAL DYSPLASIA, ECTRODACTYLY, AND MACULAR DYSTROPHY SYNDROME; EEMS	C1857041	EEM syndrome
130200	ELECTROENCEPHALOGRAPHIC PECULIARITY: 14 AND 6 PER SEC. POSITIVE SPIKE PHENOMENON	C1851757	Electroencephalographic peculiarity: 14 and 6 per sec. positive spike phenomenon
130300	ELECTROENCEPHALOGRAPHIC PECULIARITY: FRONTO-PRECENTRAL BETA WAVE GROUPS	C1851756	Electroencephalographic peculiarity: fronto-precentral beta wave groups
611804	ELLIPTOCYTOSIS 1; EL1	C2678497	Elliptocytosis 1
130710	EMPHYSEMA, CONGENITAL LOBAR; CLE	C0265797	Congenital lobar emphysema
602564	EMPHYSEMA, CONGENITAL, WITH DEAFNESS, PENOSCROTAL WEB, AND MENTAL RETARDATION	C1865180	Emphysema, congenital, with deafness, penoscrotal web, and mental retardation
225755	ENCEPHALOPATHY WITH INTRACRANIAL CALCIFICATION, GROWTH HORMONE DEFICIENCY, MICROCEPHALY, AND RETINAL DEGENERATION	C1856973	Encephalopathy with intracranial calcification, growth hormone deficiency, microcephaly, and retinal degeneration
300673	ENCEPHALOPATHY, NEONATAL SEVERE, DUE TO MECP2 MUTATIONS	C1968556	Severe neonatal-onset encephalopathy with microcephaly
608089	ENDOMETRIAL CANCER	C0476089	Endometrial carcinoma
131200	ENDOMETRIOSIS, SUSCEPTIBILITY TO, 1	C1851649	Endometriosis 1
603034	MYASTHENIC SYNDROME, CONGENITAL, 5; CMS5	C1864233	Endplate acetylcholinesterase deficiency
600631	ENURESIS, NOCTURNAL, 1; ENUR1	C0270327	Enuresis nocturna
131400	EOSINOPHILIA, FAMILIAL	C0272192	Familial eosinophilia
131450	EPIBLEPHARON OF LOWER LID	C1851583	Epiblepharon of lower lid
131460	EPIBLEPHARON OF UPPER LID	C1851582	Epiblepharon of upper lid
131500	EPICANTHUS	C0678230	Epicanthus
131600	EPIDERMOID CYSTS	C0014511	Epidermoid cysts
226600	EPIDERMOLYSIS BULLOSA DYSTROPHICA, AUTOSOMAL RECESSIVE; RDEB	C0079474	Recessive dystrophic epidermolysis bullosa
609352	EPIDERMOLYSIS BULLOSA SIMPLEX WITH MIGRATORY CIRCINATE ERYTHEMA	C1836284	Epidermolysis bullosa simplex with migratory circinate erythema
131960	EPIDERMOLYSIS BULLOSA SIMPLEX WITH MOTTLED PIGMENTATION; EBSMP	C0432316	Epidermolysis bullosa simplex with mottled pigmentation
226670	EPIDERMOLYSIS BULLOSA SIMPLEX WITH MUSCULAR DYSTROPHY; EBSMD	C2931072	Epidermolysa bullosa simplex and limb girdle muscular dystrophy
131760	EPIDERMOLYSIS BULLOSA SIMPLEX, DOWLING-MEARA TYPE; EBSDM	C0079295	Epidermolysis bullosa herpetiformis, Dowling-Meara
269720	SEIZURES, BENIGN FAMILIAL NEONATAL, AUTOSOMAL RECESSIVE	C1849250	Seizures, benign familial neonatal, autosomal recessive
600131	EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 1; ECA1	C1838604	Epilepsy, childhood absence 1
611630	EPILEPSY, FAMILIAL TEMPORAL LOBE, 3; ETL3	C1968848	Epilepsy, familial temporal lobe, 3
600669	EPILEPSY, IDIOPATHIC GENERALIZED; EIG	C0270850	Idiopathic generalized epilepsy
607628	EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 11; EIG11	C2750893	Epilepsy with grand mal seizures on awakening
608762	EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 3; EIG3	C1837468	Epilepsy, idiopathic generalized 3
607682	EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 9; EIG9	C2750887	Epilepsy, idiopathic generalized 9
601068	EPILEPSY, FAMILIAL ADULT MYOCLONIC, 1; FAME1	C1832841	Epilepsy, familial adult myoclonic, 1
605375	EPILEPSY, NOCTURNAL FRONTAL LOBE, 3; ENFL3	C1854335	Epilepsy, nocturnal frontal lobe, type 3
610353	EPILEPSY, NOCTURNAL FRONTAL LOBE, 4; ENFL4	C1835905	Epilepsy, nocturnal frontal lobe, type 4
604364	EPILEPSY, FAMILIAL FOCAL, WITH VARIABLE FOCI 1; FFEVF1	C4551983	Epilepsy, familial focal, with variable foci 1
608105	EPILEPSY, ROLANDIC, WITH PAROXYSMAL EXERCISE-INDUCED DYSTONIA AND WRITER''''S CRAMP; EPRPDC	C1842531	Epilepsy, rolandic with paroxysmal exercise-induced dystonia and writer's cramp
609304	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 3; EIEE3	C0270855	Early myoclonic encephalopathy
612164	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 4; EIEE4	C2677326	Early infantile epileptic encephalopathy 4
600204	EPIPHYSEAL DYSPLASIA, MULTIPLE, 2; EDM2	C1838429	Multiple epiphyseal dysplasia 2
600969	EPIPHYSEAL DYSPLASIA, MULTIPLE, 3; EDM3	C1832998	Multiple epiphyseal dysplasia 3
226900	EPIPHYSEAL DYSPLASIA, MULTIPLE, 4; EDM4	C1847593	Multiple epiphyseal dysplasia 4
607078	EPIPHYSEAL DYSPLASIA, MULTIPLE, 5; EDM5	C1846843	Multiple epiphyseal dysplasia 5
132450	EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH MYOPIA AND CONDUCTIVE DEAFNESS; EDMMD	C1851536	Epiphyseal dysplasia, multiple, with myopia and conductive deafness
606554	EPISODIC ATAXIA, TYPE 3; EA3	C1847839	Episodic ataxia, type 3
612656	EPISODIC ATAXIA, TYPE 6; EA6	C2675211	Episodic ataxia, type 6
611907	EPISODIC ATAXIA, TYPE 7; EA7	C2677843	Episodic ataxia, type 7
128200	EPISODIC KINESIGENIC DYSKINESIA 1; EKD1	C4552000	Dystonia 10
601315	EPITHELIAL BASOLATERAL CHLORIDE CONDUCTANCE REGULATOR, RABBIT, HOMOLOG OF	C1832477	Epithelial basolateral chloride conductance regulator, rabbit, homolog of
120050	COXSACKIEVIRUS B3 SUSCEPTIBILITY; CXB3S	C1861511	Coxsackievirus b3 susceptibility
218100	CRANIAL NERVES, CONGENITAL PARESIS OF	C1857531	Cranial nerves, congenital paresis of
122900	CRANIOFACIAL DYSOSTOSIS WITH DIAPHYSEAL HYPERPLASIA	C0432263	Osteosclerosis - Stanescu type
601707	CURRY-JONES SYNDROME; CRJS	C0795915	Craniofacial malformations, asymmetric, with polysyndactyly and abnormal skin and gut development
114620	CRANIOFACIOFRONTODIGITAL SYNDROME	C2676032	Craniofaciofrontodigital syndrome
600593	CRANIOSYNOSTOSIS, ADELAIDE TYPE; CRSA	C1833578	Craniosynostosis, Adelaide type
123100	CRANIOSYNOSTOSIS 1; CRS1	C4551902	Craniosynostosis 1
123320	CREATINE PHOSPHOKINASE, ELEVATED SERUM	C0241005	Elevated serum creatine phosphokinase
218900	CROME SYNDROME	C0795914	Crome syndrome
612247	CROUZON SYNDROME WITH ACANTHOSIS NIGRICANS; CAN	C2677099	Crouzon syndrome with acanthosis nigricans
123540	CRYOFIBRINOGENEMIA, FAMILIAL PRIMARY	C1852457	Cryofibrinogenemia, familial primary
123550	CRYOGLOBULINEMIA, FAMILIAL MIXED	C1852456	Cryoglobulinemia, familial mixed
123560	CRYPTOMICROTIA-BRACHYDACTYLY SYNDROME	C1852454	Cryptomicrotia brachydactyly syndrome
219050	CRYPTORCHIDISM, UNILATERAL OR BILATERAL	C0010417	Cryptorchidism
123557	CRYPTOTIA, FAMILIAL	C1852455	Cryptotia, familial
176450	CURRARINO SYNDROME	C1531773	Currarino triad
123790	BEARE-STEVENSON CUTIS GYRATA SYNDROME; BSTVS	C1852406	Cutis Gyrata syndrome of Beare and Stevenson
219300	CUTIS VERTICIS GYRATA AND MENTAL RETARDATION; CVG/MR	C1857444	Cutis verticis gyrata and mental retardation
132700	CYLINDROMATOSIS, FAMILIAL	C1851526	Cylindromatosis, familial
219500	CYSTATHIONINURIA	C0220993	Cystathioninuria
123880	CYSTIC ANGIOMATOSIS OF BONE, DIFFUSE	C0029438	Gorham's disease
219600	CYSTIC DISEASE OF LUNG	C1384901	Cystic lung disease
219750	CYSTINOSIS, ADULT NONNEPHROPATHIC	C2931013	Cystinosis, ocular nonnephropathic
219900	CYSTINOSIS, LATE-ONSET JUVENILE OR ADOLESCENT NEPHROPATHIC TYPE	C0268626	Juvenile nephropathic cystinosis
220100	CYSTINURIA	C0010691	Cystinuria
-1	none found	C1852294	Darwinian tubercle of pinna
601316	DEAFNESS, AUTOSOMAL DOMINANT 10; DFNA10	C1832476	Deafness, autosomal dominant 10
601543	DEAFNESS, AUTOSOMAL DOMINANT 12; DFNA12	C1832187	Deafness, autosomal dominant 12
601868	DEAFNESS, AUTOSOMAL DOMINANT 13; DFNA13	C1866095	Deafness, autosomal dominant 13
603964	DEAFNESS, AUTOSOMAL DOMINANT 16; DFNA16	C1858916	Deafness, autosomal dominant 16
606282	DEAFNESS, AUTOSOMAL DOMINANT 24; DFNA24	C1853451	Deafness, autosomal dominant 24
606451	DEAFNESS, AUTOSOMAL DOMINANT 30; DFNA30	C1847972	Deafness, autosomal dominant 30
607841	DEAFNESS, AUTOSOMAL DOMINANT 48; DFNA48	C1842939	Deafness, autosomal dominant 48
609965	DEAFNESS, AUTOSOMAL DOMINANT 53; DFNA53	C1864957	Deafness, autosomal dominant nonsyndromic sensorineural 53
603678	DEAFNESS, AUTOSOMAL RECESSIVE 14; DFNB14	C1863613	Deafness, autosomal recessive 14
603010	DEAFNESS, AUTOSOMAL RECESSIVE 17; DFNB17	C1864276	Deafness, autosomal recessive 17
612645	DEAFNESS, AUTOSOMAL RECESSIVE 1B; DFNB1B	C2675235	Deafness, autosomal recessive 1b
603629	DEAFNESS, AUTOSOMAL RECESSIVE 21; DFNB21	C1863655	Deafness, autosomal recessive 21
609941	DEAFNESS, AUTOSOMAL RECESSIVE 51; DFNB51	C1864968	Deafness, autosomal recessive 51
610419	DEAFNESS, AUTOSOMAL RECESSIVE 68; DFNB68	C1835854	Deafness, autosomal recessive 68
221400	DEAFNESS, NERVE TYPE, WITH MESENTERIC DIVERTICULA OF SMALL BOWEL AND PROGRESSIVE SENSORY NEUROPATHY	C1857338	Groll Hirschowitz syndrome
221700	DEAFNESS, NEURAL, WITH ATYPICAL ATOPIC DERMATITIS	C1857334	Deafness, neural, with atypical atopic dermatitis
611102	DEAFNESS-INFERTILITY SYNDROME; DIS	C1970187	Deafness-infertility syndrome
221745	DEAFNESS, SENSORINEURAL, AUTOSOMAL-MITOCHONDRIAL TYPE	C1857332	Deafness, sensorineural, autosomal-mitochondrial type
124950	DEAFNESS, SENSORINEURAL, WITH PERIPHERAL NEUROPATHY AND ARTERIAL DISEASE	C1852280	Deafness, sensorineural, with peripheral neuropathy and arterial disease
304500	DEAFNESS, X-LINKED 1; DFNX1	C1844677	Deafness, X-linked 1
300030	DEAFNESS, X-LINKED 3; DFNX3	C3888089	Deafness, X-linked 3
400043	DEAFNESS, Y-LINKED 1; DFNY1	C3888076	Deafness, Y-linked 1
125260	DEFECTIVE INTERFERING PARTICLE INDUCTION, CONTROL OF	C1852265	Defective interfering particle induction, control of
127750	DEMENTIA, LEWY BODY; DLB	C0752347	Lewy body dementia
125280	DENS EVAGINATUS	C0266034	Dens evaginatus
125370	DENTATORUBRAL-PALLIDOLUYSIAN ATROPHY; DRPLA	C0751781	Dentatorubral pallidoluysian atrophy
