R4	CD1A
R51H2	RAD51B
R51H3	RAD51C
R51H3	RAD51D
R5D9P	OR5D2P
R7BP	RGS7BP
R7	CD1C
R85FL	SORBS1
R9AP	RGS9BP
RA175	CADM1
RA337M	CLUL1
RA410	SCFD1
RA70	SKAP2
RAA1	ANG
RA-A47	SERPINH1
RAB10GEF	DENND4C
RAB10	RAB10
RAB11AP1	RAB11AP1
RAB11AP2	RAB11AP2
RAB11A	RAB11A
RAB11B-AS1	RAB11B-AS1
RAB11BP	WDR44
RAB11B	RAB11B
RAB11B	RAB43
RAB11C	RAB25
RAB11FIP1P1	RAB11FIP1P1
rab11-FIP1	RAB11FIP1
RAB11FIP1	RAB11FIP1
Rab11-FIP2	RAB11FIP2
RAB11FIP2	RAB11FIP2
Rab11-FIP3	RAB11FIP3
RAB11FIP3	RAB11FIP3
RAB11-FIP4	RAB11FIP4
RAB11FIP4	RAB11FIP4
RAB11FIP5	RAB11FIP5
RAB12	RAB12
RAB13	RAB13
RAB-14	RAB14
RAB14	RAB14
RAB15EP	REP15
RAB15	RAB15
RAB16	RAB3D
RAB17	RAB17
RAB18LI1	RAB18
RAB18	RAB18
RAB19B	RAB19
RAB19	RAB19
RAB1A	RAB1A
RAB1B	RAB1B
RAB1C	RAB1C
RAB1C	RAB35
RAB1	RAB1A
RAB1	RNASE4
RAB20	RAB20
RAB21	RAB21
RAB22A	RAB22A
Rab22B	RAB31
RAB23	RAB23
RAB24	RAB24
RAB25	RAB25
RAB26	RAB26
RAB27A	RAB27A
RAB27B	RAB27B
RAB27	RAB27A
RAB28P1	RAB28P1
RAB28P2	RAB28P2
RAB28P3	RAB28P3
RAB28P4	RAB28P4
RAB28P5	RAB28P5
RAB28	RAB28
RAB29	RAB29
RAB2A	RAB2A
RAB2B	RAB2B
RAB2L	RGL2
RAB2	RAB2A
RAB30-AS1	RAB30-DT
RAB30-DT	RAB30-DT
RAB30	RAB30
RAB31	RAB31
RAB32	RAB32
RAB33A	RAB33A
RAB33B	RAB33B
RAB34	RAB34
RAB35	RAB35
RAB36	RAB36
RAB37	RAB37
RAB38	RAB38
RAB39A	RAB39A
RAB39B	RAB39B
RAB39	RAB34
RAB39	RAB39A
RAB3A	RAB3A
RAB3B	RAB3B
RAB3C	RAB3C
RAB3D	RAB3D
RAB3GAP130	RAB3GAP1
RAB3-GAP150	RAB3GAP2
RAB3GAP150	RAB3GAP2
RAB3GAP1	RAB3GAP1
RAB3GAP2	RAB3GAP2
RAB3GAP	RAB3GAP1
RAB3GEP	MADD
RAB3IL1	RAB3IL1
RAB3IP2	RIMS1
RAB3IP3	RIMS2
RAB3IP	RAB3IP
RAB40AL	RAB40AL
RAB40A	RAB40A
RAB40B	RAB40B
RAB40C	RAB40C
RAB41P	RAB43P1
RAB41	RAB41
RAB41	RAB43
RAB42P1	RAB42P1
RAB42P	RAB42P1
RAB42	RAB42
RAB42	RAB42P1
RAB43P1	RAB43P1
RAB43P	RAB43P1
RAB43	RAB43
RAB44	RAB44
RAB45	RASEF
RAB4A	RAB4A
RAB4B-EGLN2	RAB4B-EGLN2
RAB4B	MIA-RAB4B
RAB4B	RAB4B
RAB4	RAB4A
RAB5A	RAB5A
RAB5B	RAB5B
RAB5CL	RAB5C
RAB5CP1	RAB5CP1
RAB5CP2	RAB5CP2
RAB5C	RAB5C
RAB5EP	RABEP1
RAB5IFL	EMC6
RAB5IF	RAB5IF
RAB5L	RAB5C
RAB5	RAB5A
RAB6A	RAB6A
RAB6B	RAB6B
RAB6C-AS1	RAB6C-AS1
RAB6CL	RAB6D
RAB6C	RAB6C
RAB6D	RAB6D
RAB6IP1	DENND5A
RAB6IP2	ERC1
RAB6KIFL	KIF20A
RAB6	RAB6A
RAB7A	RAB7A
RAB7-GAP	TBC1D15
RAB7L1	RAB29
RAB7L	RAB29
RAB7	RAB7A
RAB8A	RAB8A
RAB8B	RAB8B
RAB8IPL1	MAP4K3
RAB8IP	MAP4K2
RAB8	RAB8A
RAB9AP1	RAB9AP1
RAB9AP2	RAB9AP2
RAB9AP3	RAB9AP3
RAB9AP4	RAB9AP4
RAB9AP5	RAB9AP5
RAB9A	RAB9A
RAB9BP1	RAB9BP1
RAB9B	RAB9B
Rab-9L	RAB9B
RAB9L	RAB9B
RAB9P1	RAB9BP1
RAB9P40	RABEPK
RAB9	RAB9A
RABAC1	RABAC1
RAB	AGFG1
Rabenosyn-5	RBSN
RABEP1	RABEP1
RABEP2	RABEP2
RABEPKP1	RABEPKP1
RABEPK	RABEPK
rabex-5	RABGEF1
RABEX5	RABGEF1
RABGAP1L	RABGAP1L
RABGAP1	RABGAP1
RabGAP-5	SGSM3
RABGAP5	SGSM3
rabGAPLP	SGSM3
RABGD1A	GDI1
RABGDIA	GDI1
RABGDIB	GDI2
RABGEF1	RABGEF1
RABGGTA	RABGGTA
RABGGTB	RABGGTB
RABIF	RABIF
RABIN3	RAB3IP
RABIN8	RAB3IP
RABIP4R	RUFY2
RABIP4	RUFY1
RabJS	DNAJC27
RABL2A	RABL2A
RABL2B	RABL2B
RABL3	RABL3
RABL4	IFT27
RABL5	IFT22
RABL6	RABL6
RABL	RAB5C
RABPT5	RABEP1
RABR	AGFG2
RabS10	RAB33A
RAC1P1	RAC1P1
RAC1P2	RAC1P2
RAC1P3	RAC1P3
RAC1P4	RAC1P4
RAC1P5	RAC1P5
RAC1P6	RAC1P6
RAC1P7	RAC1P7
RAC1P8	RAC1P8
RAC1P9	RAC1P9
Rac-1	RAC1
RAC1	RAC1
RAC1	RNASE1
RAC2	RAC2
RAC3	NCOA3
RAC3	RAC3
RAC4	RAC1P4
RAC	AKT1
RAC-ALPHA	AKT1
RAC-BETA	AKT2
RACE	AMACR
RAC-gamma	AKT3
RACGAP1P	RACGAP1P
RACGAP1	RACGAP1
RACH1	SLC14A1
RACH2	SLC14A1
RACK17	OLIG2
RACK1	RACK1
RACK7	ZMYND8
RACO-1	RNF187
RACO1	RNF187
RAC-PK-gamma	AKT3
RAD10	ERCC1
RAD17P1	RAD17P1
RAD17P2	RAD17P2
RAD17	RAD17
RAD17SP	RAD17
RAD18	RAD18
RAD1	ERCC4
RAD1P1	RAD1P1
RAD1P2	RAD1P2
RAD1	RAD1
RAD1	RNASE6
RAD1	RRAD
RAD21-AS1	RAD21-AS1
RAD21L1	RAD21L1
RAD21L	RAD21L1
RAD21	RAD21
RAD23A	RAD23A
RAD23BLP	RAD23BP3
RAD23BP1	RAD23BP1
RAD23BP2	RAD23BP2
RAD23BP3	RAD23BP3
RAD23B	RAD23B
RAD24	RAD17
RAD25	ERCC3
RAD26	ERCC6
RAD26L	ERCC6L
RAD26L	ERCC6L2
RAD2	FEN1
RAD30A	POLH
RAD30B	POLI
RAD30	POLH
RAD3D	RAB3D
RAD3OB	POLI
RAD4	XPC
RAD502	RAD50
RAD50	RAD50
RAD51AP1P1	RAD51AP1P1
RAD51AP1	RAD51AP1
RAD51AP2	RAD51AP2
RAD51A	RAD51
RAD51-AS1	RAD51-AS1
RAD51B	RAD51B
RAD51C	RAD51C
RAD51D	RAD51D
RAD51L1	RAD51B
RAD51L2	RAD51C
RAD51L3	RAD51D
RAD51L3-RFFL	RAD51L3-RFFL
RAD51	RAD51
RAD52B	RDM1
RAD52	RAD52
RAD53	CHEK2
RAD54A	RAD54L
RAD54	ATRX
RAD54B	RAD54B
RAD54L2	RAD54L2
RAD54L	ATRX
RAD54L	RAD54L
RAD60	NFATC2IP
RAD6A	UBE2A
RAD6B	UBE2B
RAD9A	RAD9A
RAD9B	RAD9B
RAD9	RAD9A
RADIL	RADIL
RAD	RRAD
RADX	RADX
RAE1	RAE1
RAE1	RNASE7
RAE28	PHC1
RAE2	RNASE8
RAET1E2	RAET1E
RAET1E-AS1	RAET1E-AS1
RAET1E	RAET1E
RAET1F	RAET1F
RAET1G-AS1	RAET1E-AS1
RAET1G	RAET1G
RAET1H	ULBP2
RAET1I	ULBP1
RAET1J	BTF3P10
RAET1K	RAET1K
RAET1L	RAET1L
RAET1L	ULBP2
RAET1M	RAET1M
RAET1N	ULBP3
RAF1B	TAF1B
RAF1P1	RAF1P1
Raf-1	RAF1
RAF1	RAF1
RAF1	RNASE3
RAF3	RNASE2
RAFA1	ARAF
RAFB1	BRAF
RAFI41	TAF1D
RAFI48	TAF1A
RAFI63	TAF1B
RAFT1	MTOR
RAFTK	PTK2B
Raftlin-2	RFTN2
RAFTLIN	RFTN1
RAF	ZHX2
RAG1AP1	SLC50A1
RAG-1	RAG1
RAG1	RAG1
RAG-2	RAG2
RAG2	RAG2
RAGA	RRAGA
RAGB	RRAGB
RAGC	RRAGC
RAGD	RRAGD
RAGE-1	MOK
RAGE1	MOK
RAGE	AGER
RA-GEF-1	RAPGEF2
RA-GEF-2	RAPGEF6
RAGEF2	RAPGEF6
RA-GEF	RAPGEF2
RAGEF	RAPGEF2
RAGE	MOK
RAGS	EFNA5
Ragulator1	LAMTOR1
Ragulator2	LAMTOR2
Ragulator3	LAMTOR3
RAH1	RNASE10
RAH	RAB34
RAI13	RAI14
RAI14	RAI14
RAI15	SMYD5
RAI16	FAM160B2
RAI17	ZMIZ1
RAI1-AS1	RAI1-AS1
RAI1	DXO
RAI1	RAI1
RAI1	RNASE12
RAI2	RAI2
RAI3	GPRC5A
RAI4	PPP1R13L
RAIDD	CRADD
RAIG1	GPRC5A
RAIG-2	GPRC5B
RAIG2	GPRC5B
RAIG-3	GPRC5C
RAIG3	GPRC5C
RAI	GDF1
RAINB1	NAV2
RAIN	RASIP1
RAI	PPP1R13L
RAI	RNH1
RAI	SHC3
RAJ1	RNASE11
RAK1	RNASE9
RAK	ADAM10
RAK	FRK
RAL1B	RAP1B
RAL1	RNASE13
RALA	RALA
RALBP1	RALBP1
RALBP1	REPS1
RALB	RALB
RALDH1	ALDH1A1
RALDH2	ALDH1A2
RALDH2-T	ALDH1A2
RALDH3	ALDH1A3
RALDH(II)	ALDH1A2
RALD	KRAS
RALGAPA1P1	RALGAPA1P1
RALGAPA1P	RALGAPA1P1
RALGAPA1	RALGAPA1
RALGAPA2	RALGAPA2
RalGAPalpha1	RALGAPA1
RalGAPbeta	RALGAPB
RALGAPB	RALGAPB
RalGDS/AF-6	RAPH1
RALGDS	RALGDS
RALGEF2	RALGPS1
RalGEF	RALGDS
RALGPS1A	RALGPS1
RALGPS1	RALGPS1
RALGPS2	RALGPS2
RaLP	SHC4
RALR1	RDH11
RAL	RALA
RALT	ERRFI1
RALY-AS1	RALY-AS1
RALYL	RALYL
RALY	RALY
RAM1	EDDM3A
Ram-1	SLC20A2
RAM1	SLC20A2
RAM2	CDCA7L
RAM2	EDDM3B
RAM41	TAMM41
RAMA1	SKA3
RAMA3	CCDC34
RAMACL	RAMACL
RAMAC	RAMAC
RAM	CCDC26
RAMMETL	RAMACL
RAMMETP1	RAMACL
RAMMET	RAMAC
RAMP1	RAMP1
RAMP2-AS1	RAMP2-AS1
RAMP2	RAMP2
RAMP3	RAMP3
RAMP4	SERP1
RAMP	DTL
RAMP	PAMR1
RAMP	ZMYM2
RAM	RAB27A
RAM	RAMAC
RAMSVPS	IGFBP7
RANBP10	RANBP10
RanBP11	IPO11
RANBP13	IPO13
RANBP16	XPO7
RANBP17	RANBP17
RANBP1	RANBP1
RANBP20P	RANBP20P
RANBP20	XPO6
RanBP2alpha	RGPD8
RanBP2L1	RGPD6
RANBP2L1	RGPD8
RanBP2L2	RGPD1
RANBP2L2	RGPD2
RanBP2L2	RGPD6
RANBP2L4	GCC2
RANBP2	RANBP2
RANBP3L	RANBP3L
RANBP3	RANBP3
RANBP5	IPO5
RANBP6	RANBP6
RANBP7	IPO7
RanBP7	RANBP9
RANBP8	IPO8
RANBP9	RANBP9
RANBPM	RANBP9
RANGAP1	RANGAP1
RANGAP	RANGAP1
RANGNRF	RANGRF
RANGRF	RANGRF
RANKL	TNFSF11
RANK	TNFRSF11A
RANP1	RANP1
RANP2	RANP2
RANP3	RANP3
RANP4	RANP4
RANP5	RANP5
RANP6	RANP6
RANP7	RANP7
RANP8	RANP8
RANP9	RANP9
RAN	RAN
RANSE3L	DROSHA
RANTES	CCL5
RAO	AOC2
RAP140	TASOR
RAP1AP	RAP1AP
RAP1A	RAP1A
RAP1BL	RAP1BL
RAP1BP1	RAP1BP1
RAP1BP2	RAP1BP2
RAP1BP3	RAP1BP3
RAP1B	RAP1B
RAP1GA1	RAP1GAP
RAP1GA1	USP48
RAP1GA3	RAP1GAP2
RAP1GAP1	RAP1GAP
RAP1GAP2	RAP1GAP2
RAP1GAPII	RAP1GAP
RAP1GAP	RAP1GAP
RAP1GDS1	RAP1GDS1
RAP1GN1	ARHGDIB
RAP1	RABGEF1
RAP1	RAP1A
RAP1	TERF2IP
RAP250	NCOA6
RAP2A	RAP2A
RAP2B	RAP2B
RAP2C-AS1	RAP2C-AS1
RAP2CP1	RAP2CP1
RAP2C	RAP2C
RAP2IP	RUNDC3A
RAP2	RAP2A
RAP30	GTF2F2
RAP3	APOA5
RAP46	BAG1
RAP55A	LSM14A
RAP55B	LSM14B
RAP55	LSM14A
RAP6	GAPVD1
RAP74	GTF2F1
RAP80	UIMC1
RAPA	TRERF1
RAPGAP	RAP1GAP
RAPGEF1	RAPGEF1
RAPGEF2	RAPGEF2
RAPGEF3	RAPGEF3
RAPGEF4-AS1	RAPGEF4-AS1
RAPGEF4	RAPGEF4
RAPGEF5	RAPGEF5
RAPGEF6	RAPGEF6
RAPGEFL1	RAPGEFL1
Rap-GEP	RAPGEF2
RAPH1	RAPH1
RAPH	CD151
RAPL	RASSF5
RAP	LRPAP1
RAPSN	RAPSN
RAPSYN	RAPSN
RAPT1	MTOR
RAR2A	RAB40A
RAR2	RAB40A
RAR2	RAB40AL
RARA-AS1	RARA-AS1
RARA	RARA
RARB-AS1	RARB-AS1
RARbeta1	RARB
RARB	RARB
RARC	RARG
RaRF	CCDC137
RaRF	MASP1
RARG-1	NOL7
RARG	RARG
RARHOGAP	ARHGAP20
RARL	RAB40C
RARP1	APBB1IP
RAR	RAB40B
RAR	RARA
RARRES1	RARRES1
RARRES2P10	RARRES2P10
RARRES2P1	RARRES2P1
RARRES2P2	RARRES2P2
RARRES2P3	RARRES2P3
RARRES2P4	RARRES2P4
RARRES2P5	RARRES2P5
RARRES2P6	RARRES2P6
RARRES2P7	RARRES2P7
RARRES2P8	RARRES2P8
RARRES2P9	RARRES2P9
RARRES2	RARRES2
RARRES3	PLAAT4
RARS2	RARS2
RARSL	RARS2
RARSP1	RARSP1
RARS	RARS
RASA1	RASA1
RASA1	SYNGAP1
RASA2	RASA2
RASA3	RASA3
RASA4B	RASA4B
RASA4CP	RASA4CP
RASA4DP	RASA4DP
RASA4P	RASA4CP
RASA4	RASA4
RASA5	SYNGAP1
RASAL1	RASAL1
RASAL2-AS1	RASAL2-AS1
RASAL2	RASAL2
RASAL3	RASAL3
RASAL	RASAL1
RASA	RASA1
RASD1	RASD1
RASD2	RASD2
RASD3	RAB44
RASEF	RASEF
RASFADIN	RASSF2
RASGAP	RASA1
RASGEF1A	RASGEF1A
RASGEF1B	RASGEF1B
RASGEF1C	RASGEF1C
RASGEF2	KNDC1
RASGFR3	RABIF
ras-GRF1	RASGRF1
RASGRF1	RASGRF1
RASGRF2-AS1	RASGRF2-AS1
RAS-GRF2	RASGRF2
RASGRF2	RASGRF2
RASGRF3	RABIF
RASGRP1	RASGRP1
RASGRP2	RASGRP2
RASGRP3	RASGRP3
RASGRP4	RASGRP4
RASGRP	RASGRP1
RASH1	HRAS
RASI-1	MMP19
RASIP1	RASIP1
RASIP2	RADIL
RASK2	HRAS
RASK2	KRAS
RASL10A	RASL10A
RASL10B	RASL10B
RASL11A	RASL11A
RASL11B	RASL11B
RASL12	RASL12
RASL13	RAB44
RASL7A	RHOQ
RASL7B	RHOJ
RASL8C	RAB40C
Ras-like	RANP1
RASL	RHOT2
RASSF10	RASSF10
RASSF1A	RASSF1
RASSF1-AS1	RASSF1-AS1
RASSF1	RASSF1
RASSF2	RASSF2
RASSF3	RASSF3
RASSF3	RASSF5
RASSF4	RASSF4
RASSF4	RIN2
RASSF5	RASSF3
RASSF5	RASSF5
RASSF6	RASSF6
RASSF7	RASSF7
RASSF8-AS1	RASSF8-AS1
RASSF8	RASSF8
RASSF9	RASSF9
RATOR	COL4A1
RAVER1	RAVER1
RAVER2	RAVER2
RAX2	RAX2
RAXL1	RAX2
RAXLX	ISX
RAX	PRKRA
RAX	RAX
RAY1	ST7
RAYL	IFT27
RAY	RAB35
RAY	SH3YL1
RAZ1	SCAND1
RB18A	MED1
RB1CC1	RB1CC1
RB1-DT	RB1-DT
RB1	RB1
RB-1	RBM45
Rb2	RBL2
RB3	STMN4
RBAF600	UBR4
RBAKDN	RBAKDN
RBAK-LOC389458	RBAK-RBAKDN
RBAK	RBAK
RBAK-RBAKDN	RBAK-RBAKDN
RBAK	RBAK-RBAKDN
RBAP1	E2F1
RBAP2	GTF2IRD1
RbAp46	RBBP7
RBAP48	RBBP4
RBAT	SLC3A1
RBB	NACC2
RBBP10	RBBP9
RBBP-1	ARID4A
RBBP1	ARID4A
RBBP1L1	ARID4B
RBBP2H1A	KDM5B
RBBP-2	KDM5A
RBBP2	KDM5A
RbBP-30	RAP2A
RBBP3	E2F1
RBBP4P1	RBBP4P1
RBBP4P2	RBBP4P2
RBBP4P3	RBBP4P3
RBBP4P4	RBBP4P4
RBBP4P5	RBBP4P5
RBBP4P6	RBBP4P6
RBBP4P	RBBP4P1
RBBP4	RBBP4
RBBP5	RBBP5
RBBP6P1	RBBP6P1
RBBP6	RBBP6
RBBP7	RBBP7
RBBP8NL	RBBP8NL
RBBP8P1	RBBP8P1
RBBP8P2	RBBP8P2
RBBP8	RBBP8
RBBP9	RBBP9
RBCC728	TRIM36
RBCC	TRIM17
RBCK1	RBCK1
RBCK2	RBCK1
rbc	RN7SL263P
RBED1	ELMOD3
RBEL1	RABL6
RbEST47	C9orf116
RBFADN	RBFADN
RBFA	RBFA
RBFOX1	RBFOX1
RBFOX2	RBFOX2
RBFOX3	RBFOX3
RBFVD	SLC52A1
RBIG1	ROBO3
RBISP1	RBISP1
RBISP2	RBISP2
RBIS	RBIS
RBJ	DNAJC27
RBK1	KCNA1
RBK2	KCNA2
RBKIN	KIF13A
RBKS	RBKS
RBL1	RBL1
RBL2	RBL2
RBM10	RBM10
RBM11P1	RBM11P1
RBM11	RBM11
RBM12B-AS1	RBM12B-AS1
RBM12B	RBM12B
RBM12	RBM12
RBM13	MAK16
RBM14	RBM14
RBM14	RBM14-RBM4
RBM14-RBM4	RBM14-RBM4
RBM15-AS1	RBM15-AS1
RBM15B	RBM15B
RBM15C	SPEN
RBM15	RBM15
RBM16	SCAF8
RBM17P1	RBM17P1
RBM17P2	RBM17P2
RBM17P3	RBM17P3
RBM17P4	RBM17P4
RBM17	RBM17
RBM18	RBM18
RBM19	RBM19
RBM1	RBMXL1
RBM1	RBMY1A1
RBM1	RBMY1D
RBM20	RBM20
RBM21	TUT1
RBM22P10	RBM22P6
RBM22P11	RBM22P11
RBM22P12	RBM22P12
RBM22P13	RBM22P13
RBM22P1	RBM22P1
RBM22P2	RBM22P2
RBM22P3	RBM22P3
RBM22P4	RBM22P4
RBM22P5	RBM22P5
RBM22P6	RBM22P6
RBM22P7	RBM22P7
RBM22P8	RBM22P11
RBM22P9	RBM22P7
RBM22	RBM22
RBM23	RBM23
RBM24	RBM24
RBM25	RBM25
RBM26-AS1	RBM26-AS1
RBM26	RBM26
RBM27	RBM27
RBM28	RBM28
RBM29	ELMOD3
RBM2	RBMY1A1
RBM2	RBMY1D
RBM30	RBM4B
RBM32A	PABPC1L2A
RBM32B	PABPC1L2B
RBM33	RBM33
RBM34	RBM34
RBM35A	ESRP1
RBM35B	ESRP2
RBM36	ZCRB1
RBM38	RBM38
RBM39	RBM39
RBM3	RBM3
RBM40	RNPC3
RBM41	RBM41
RBM42	RBM42
RBM43P1	RBM43P1
RBM43	RBM43
RBM44	RBM44
RBM45	RBM45
RBM46	RBM46
RBM47	RBM47
RBM48P1	RBM48P1
RBM48	RBM48
RBM4A	RBM4
RBM4B	RBM4B
RBM4L	RBM4B
RBM4	RBM4
RBM5-AS1	RBM5-AS1
RBM5-AS1	SEMA3F-AS1
RBM5	RBM5
RBM6	RBM6
RBM7	RBM7
RBM8A	RBM8A
RBM8B	RBM8A
RBM8B	RBM8B
RBM8	RBM8A
RBM9	RBFOX2
RBM	RBMY1A1
RBM	RBMY2DP
RBMS1P1	RBMS1P1
RBMS1P	RBMS1P1
RBMS1	RBMS1
RBMS2P1	RBMS2P1
RBMS2P	RBMS2P1
RBMS2	RBMS2
RBMS3-AS1	RBMS3-AS1
RBMS3-AS3	RBMS3-AS3
RBMS3	RBMS3
RBMS4	DND1
RBMX1A	FHL1
RBMX1B	FHL1
RBMX2P1	RBMX2P1
RBMX2P2	RBMX2P2
RBMX2P3	RBMX2P3
RBMX2P4	RBMX2P4
RBMX2P5	RBMX2P5
RBMX2	RBMX2
RBMXL1	RBMXL1
RBMXL2	RBMXL2
RBMXL3	RBMXL3
RBMXP1	RBMX
RBMXP1	RBMXP1
RBMXP2	RBMXP2
RBMXP3	RBMXP3
RBMXP4	RBMXP4
RBMX	RBMX
RBMXRT	RBMX
RBMY1A1	RBMY1A1
RBMY1A1	RBMY1D
RBMY1A3P	RBMY1A3P
RBMY1B	RBMY1B
RBMY1C	RBMY1A1
RBMY1D	RBMY1B
RBMY1D	RBMY1D
RBMY1E	RBMY1E
RBMY1F	RBMY1F
RBMY1GP	RBMY1GP
RBMY1G	RBMY1GP
RBMY1HP	RBMY1HP
RBMY1H	RBMY1HP
RBMY1J	RBMY1J
RBMY1KP	RBMY1KP
RBMY1K	RBMY1KP
RBMY2AP	RBMY2AP
RBMY2A	RBMY2AP
RBMY2BP	RBMY2BP
RBMY2B	RBMY2BP
RBMY2CP	RBMY2CP
RBMY2DP	RBMY2DP
RBMY2EP	RBMY2EP
RBMY2FP	RBMY2FP
RBMY2GP	RBMY2GP
RBMY2HP	RBMY2HP
RBMY2JP	RBMY2JP
RBMY2KP	RBMY2KP
RBMY2MP	RBMY2MP
RBMY2NP	RBMY2NP
RBMY2OP	RBMY2OP
RBMY2QP	RBMY2QP
RBMY2	RBMY2CP
RBMY2	RBMY2DP
RBMY2SP	RBMY2SP
RBMY2TP	RBMY2TP
RBMY2UP	RBMY2UP
RBMY2VP	RBMY2VP
RBMY2WP	RBMY2WP
RBMY2XP	RBMY2XP
RBMY2YP	RBMY2YP
RBMY3AP	RBMY3AP
RBMY3P	RBMY3AP
RBMY4P	RBMY3AP
RBMY	RBMY1A1
RBP10	POLR2L
RBP-1	ARID4A
RBP1	ARID4A
RBP1L1	ARID4B
RBP1	RBP1
RBP21	EID1
RBP2-H1	KDM5B
RBP2	KDM5A
RBP2	RBP2
RBP2	RIMBP2
RBP3	E2F1
RBP3	RBP3
RBP4	POLR2D
RBP4	RBP4
RBP50	DCTN2
RBP56	TAF15
RBP5	CRABP1
RBP5	RBP5
RBP6	CRABP2
RBP7	RBP7
RBP95	RNF40
RBPC2	RBP2
RBPC	RBP1
RBPH1	RPN1
rBPI	BPI
RBPI	RBP3
RBPJK	RBPJ
RBPJL	RBPJL
RBPJP2	RBPJP2
RBPJP5	RBPJP5
RBPJP6	RBPJP6
RBPJP7	RBPJP7
RBP-J	RBPJ
RBPJ	RBPJ
RBPL	RBPJL
RBPMS2P1	RBPMS2P1
RBPMS2	RBPMS2
RBPMS-AS1	RBPMS-AS1
RBPMSLP	RBPMSLP
RBPMS	RBPMS
RBP	RENBP
RBP	SUGP1
RBPSUHL	RBPJL
RBPSUHP2	RBPJP2
RBPSUH	RBPJ
RBQ-1	RBBP6
RBQ3	RBBP5
RB	RB1
RBSEC1	STXBP1
RBS	ESCO2
RBSG4	LINC01363
RBSK	RBKS
RBSN	RBSN
RBSP3	CTDSPL
RBT1	SERTAD3
RBTN1	LMO1
RBTN2	LMO2
RBTN3	LMO3
RBTNL1	LMO2
RBTNL2	LMO3
RBX1	RBX1
rbx2	RNF7
RC1	CBX8
RC3	DMXL2
RC3H1	RC3H1
RC3H2	RC3H2
RC3	NRGN
RC6-1	PSMA7
RC-68	INTS11
RC68	INTS11
RC74	INTS9
RCA1	RNF139
RCA1	VHL
R-CAD	CDH4
RCAD	CDH4
RCADH5	ADH5P4
RCAD	UFL1
RCAL	RCN1
RCAN1	RCAN1
RCAN2	RCAN2
RCAN3AS	RCAN3AS
RCAN3	RCAN3
RCBTB1	RCBTB1
RCBTB2P1	RCBTB2P1
RCBTB2	RCBTB2
RCC17	ASPSCR1
RCC1-I	RCC1
RCC1L	RCC1L
RCC1	RCC1
rcC2orf4	MEMO1P1
RCC2P1	RCC2P1
RCC2P2	RCC2P2
RCC2P3	RCC2P3
RCC2P4	RCC2P4
RCC2P5	RCC2P5
RCC2P6	RCC2P6
RCC2P7	RCC2P7
RCC2P8	RCC2P8
RCC2	RCC2
RCC4	SLC49A4
RCCD1	RCCD1
RCCP1	PRCC
RCCP2	MET
RCCP2	TFE3
rcCTAGE5	CTAGE7P
RCCX1	TFE3
RCC	XRCC1
RCD-1	CNOT9
RCD1	CNOT9
Rcd1	KANSL3
RCD2	GUCY2D
RCD3B	KCNV2
RCD3	PDE6H
RCD4	CACNA2D4
RCD-8	EDC4
RCD8	EDC4
RCDG1	C4orf46
RCDP1	PEX7
RCDP2	GNPAT
RCDP3	AGPS
RCDP5	PEX5
RCE1A	RCE1
RCE1B	RCE1
RCE1	RCE1
RCET11	CSTL1
RCF1a	HIGD1A
RCF1b	HIGD2A
RC-GAP72	ARHGAP24
RCGAP72	ARHGAP24
RCH04A07	GABPA
RCH1	KPNA2
RCH2	KPNA1
RCHF1	TSN
RCHY1	RCHY1
RCK	DDX6
RCK	MAP3K19
RCL1	RCL1
RCL	DNPH1
RCM1	TNNI3
RCM3	TNNT2
RCM4	MYPN
RCM5	FLNC
RCN1P1	RCN1P1
RCN1P2	RCN1P2
RCN1	RCAN1
RCN1	RCN1
RCN2	RCAN2
RCN2	RCN2
RCN3	RCAN3
RCN3	RCN3
RCNC1	CNGA1
RCNC2	CNGB1
RCNCa	CNGA1
RCNCalpha	CNGA1
RCNCb	CNGB1
RCNCbeta	CNGB1
rcNIP30	FAM192BP
RCN	RCN1
RCOR1	RCOR1
RCoR-1	RXRB
RCOR2	RCOR2
RCOR3	RCOR3
RCOR	RCOR1
RCP9	CRCP
RCP	CRCP
RCP	OPN1LW
RCP	RAB11FIP1
RCPS	EIF4A3
rcPTTG1	PTTG3P
RC	RGN
RCS1	PIMREG
RCS	ARPP21
RCSD1	RCSD1
RCTPI1	TPI1P1
RCV1	RCVRN
RCVRN	RCVRN
rd12	RPE65
rd16	CEP290
rd1	PDE6B
rd2	PRPH2
RD3L	RD3L
RD3	RD3
rd5	TUB
RD6	MFRP
rd7	NR2E3
Rd9	PITPNM1
RDA32	RASSF1
RDBP	NELFE
RDC-1	ACKR3
RDC1	ACKR3
RDC-1	POU4F1
RDC1	VIPR1
RDC4	HTR1D
RDC7	ADORA1
RDC8	ADORA2A
RDCCAS	RBP4
RdCVF2L	NXNL2
RDCVF2	NXNL2
RDCVF	NXNL1
RD	DNAAF4
RDEOA	RCBTB1
RD	ERMAP
RDGB1	PITPNM1
RDGB2	PITPNM2
RDGBA1	PITPNM1
RDGBA2	PITPNM2
RDGBA3	PITPNM3
RDGBA	PITPNM1
RDGBB1	PITPNC1
RDGB-BETA	PITPNC1
RDGBB	PITPNC1
RDGB	PITPNM1
RDGCA	ITM2B
RDH10-AS1	RDH10-AS1
RDH10	RDH10
RDH11	RDH11
RDH12	RDH12
RDH13	RDH13
RDH14	RDH14
RDH15	DHRS9
